_id,industries
6t-f4VPRsAc42xH3rtpoqA_0000,"[{""name"":""investment banking"",""is_primary"":true}]"
B41XHJ4vrsbofQBF5ob3fg_0000,"[{""name"":""international trade and development"",""is_primary"":true}]"
50JeA6teNcSHNuZNdTbOdw_0000,[]
qV3saYdq7IuwV0XwCDxMMQ_0000,"[{""name"":""real estate"",""is_primary"":true}]"
SBzV0bBp3SMtbw01oy3VUg_0000,"[{""name"":""health, wellness and fitness"",""is_primary"":true}]"
mKB2NJ1jS2WMmGzBO4bJCw_0000,"[{""name"":""graphic design"",""is_primary"":true}]"
s4GK1icXdVr-strBnBcsxw_0000,"[{""name"":""investment banking"",""is_primary"":true}]"
tGHDX15PFWSuC4fgQu0kLQ_0000,"[{""name"":""publishing"",""is_primary"":true}]"
Joy7iyDCJZy5V1XGIRHvug_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
zg4ATgUkHY5wtixbTuiWLQ_0000,"[{""name"":""financial services"",""is_primary"":true}]"
F2MA7GGu2NtVzY-SptQQeA_0000,"[{""name"":""research"",""is_primary"":true}]"
4HBCWN7yIdbswWV5W5FUWg_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
Q-16-K4iSdB7a7a4E6O0Bw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
c6XLZCr8SfWBj8PfRfMmnQ_0000,"[{""name"":""financial services"",""is_primary"":true}]"
ca8uKQ9KXACUFgBsejMSUw_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
uxUthUSNeFcvhGtL76TvQw_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
plHg9UBPFOZFawIFWDST0w_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
8bd0x3VrUeRliE-iDWooTA_0000,"[{""name"":""publishing"",""is_primary"":true}]"
HOvTjIEgc7M9Biea8ooanA_0000,"[{""name"":""investment banking"",""is_primary"":true}]"
0KUWWHkn2q9puz7czZ5Y4Q_0000,"[{""name"":""financial services"",""is_primary"":true}]"
dZwYyXMf3BSonaFK0rD4RA_0000,"[{""name"":""machinery"",""is_primary"":true}]"
0QFy6Gqteirh87C79IrEfw_0000,[]
92xYswMYvSU-IslGnB4P9w_0000,"[{""name"":""music"",""is_primary"":true}]"
FXR80jAB1cbYGmBX4x4Xpg_0000,[]
vpW8Gj7hhSAyjr8uzMDqUw_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
BBxwc8xlO9vnAvWWzbBi8A_0000,"[{""name"":""financial services"",""is_primary"":true}]"
cY8QlSIvvDX-OhvAeHdQ6Q_0000,"[{""name"":""financial services"",""is_primary"":true}]"
8FANMwC6aXSwLcVuRUesgw_0000,"[{""name"":""publishing"",""is_primary"":true}]"
OD38q29sVVrBUiq3GQ2B9w_0000,"[{""name"":""construction"",""is_primary"":true}]"
RTMS2LSOljFhGw2kfvKiyg_0000,"[{""name"":""accounting"",""is_primary"":true}]"
B3LgVht60GmkCTXEHvBleg_0000,"[{""name"":""non-profit organization management"",""is_primary"":true}]"
OoaVM4gXg6FisyLqMbEclw_0000,"[{""name"":""transportation/trucking/railroad"",""is_primary"":true}]"
LduPUq5WB8wWK33Cj3oiLg_0000,"[{""name"":""government administration"",""is_primary"":true}]"
zHkTMqIT4JeGMSCmyFI1tg_0000,"[{""name"":""insurance"",""is_primary"":true}]"
tfSRO-88THLI-LX1xsXwxA_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
qcr2z3wf4WU2H8ktPISdHw_0000,"[{""name"":""design"",""is_primary"":true}]"
tpgGFYQJL5A6NGd0FPBi9g_0000,"[{""name"":""financial services"",""is_primary"":true}]"
tcVleyvWYD4bJms9HFveRw_0000,"[{""name"":""wholesale"",""is_primary"":true}]"
Eloornw4vS86vSdsB8Go9Q_0000,"[{""name"":""international affairs"",""is_primary"":true}]"
7ASAzceWn7-OYuwdhL0eqA_0000,"[{""name"":""internet"",""is_primary"":true}]"
fJvfBKcH2iOQ2l8z2DSa-w_0000,"[{""name"":""law practice"",""is_primary"":true}]"
i4MBI-BcDSCKBzh9DYkNOA_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
EBj2cLvLDZK-FzFSoZz-Ug_0000,"[{""name"":""consumer goods"",""is_primary"":true}]"
OXjN-PEvRcTqJ3vIUfTygw_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
CnGnTeEZBTGxwhb4hvZyRA_0000,[]
T5tJZB3-E1qm4tjr8VyQaw_0000,"[{""name"":""telecommunications"",""is_primary"":true}]"
minPJ2uobZPA1DmGYMiPkw_0000,"[{""name"":""mental health care"",""is_primary"":true}]"
6DR0WURVuGpxMqssQ6fm0Q_0000,"[{""name"":""packaging and containers"",""is_primary"":true}]"
oYai2aJdjZz1-gJm6msJWA_0000,"[{""name"":""retail"",""is_primary"":true}]"
2NOoiyXFkAZl5iIi4lMF4A_0000,[]
50DaMmeVs2P4Q-MWTh3xiQ_0000,"[{""name"":""publishing"",""is_primary"":true}]"
tlL0-pE6HYJZsF2FGkdTbQ_0000,"[{""name"":""cosmetics"",""is_primary"":true}]"
EyGd3scIl6cJphu1TgUryQ_0000,"[{""name"":""real estate"",""is_primary"":true}]"
Emi0vwhwhpMGZBxAKYZdPA_0000,[]
SyB3ItnKS1lHLL6ALXG17w_0000,"[{""name"":""investment banking"",""is_primary"":true}]"
hmEeGmUZ0orDPpsAGp1oLQ_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
ZC1Lb4D28QJ4uIh6z0oMnw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
kOXWKzjGTJJsKiC7jkwiGQ_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
GGBVmYBMfFlvx4-Tb7eM6w_0000,"[{""name"":""civil engineering"",""is_primary"":true}]"
3D0BeG9rsMe-TJdtR94CcQ_0000,"[{""name"":""investment management"",""is_primary"":true}]"
dueeUQZ0t02JEby7FvOdug_0000,"[{""name"":""financial services"",""is_primary"":true}]"
W6nMGUcMPwbUhuH3yBregg_0000,"[{""name"":""import and export"",""is_primary"":true}]"
y9co84pBnqv6I7jNO98GIQ_0000,"[{""name"":""insurance"",""is_primary"":true}]"
ni2kHDpHo1VNouRLxdmIFA_0000,"[{""name"":""retail"",""is_primary"":true}]"
N-9BZjG3Ed5omiMk7IreJw_0000,"[{""name"":""investment banking"",""is_primary"":true}]"
zlA0Kgh-HHa0uGWksHptXA_0000,[]
RnBt2Yo1F428oK9qeU-zaA_0000,"[{""name"":""law practice"",""is_primary"":true}]"
BtvBSrGkZ075i5eu-f8npQ_0000,"[{""name"":""investment management"",""is_primary"":true}]"
bB-qw4y1LV1wGke-n5Hwkw_0000,"[{""name"":""accounting"",""is_primary"":true}]"
dDOe3kTlTQx0ks7OofMPGw_0000,"[{""name"":""leisure, travel, & tourism"",""is_primary"":true}]"
vBDnCzuim1LwncfyA0TQtQ_0000,"[{""name"":""banking"",""is_primary"":true}]"
4NXnxPP-Y81SbBCB-oxPXA_0000,[]
CuUfh4JTJj9NnwQQTY59fg_0000,"[{""name"":""business supplies and equipment"",""is_primary"":true}]"
3en8bs5iNWOR7ISo7B0lLA_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
EzeWdXV-EAdjUpElp2-6jQ_0000,"[{""name"":""law practice"",""is_primary"":true}]"
PDF8ZzW9nloAU0KPxKgISQ_0000,"[{""name"":""architecture & planning"",""is_primary"":true}]"
uKY5peKtUVCloIfdwj3A-Q_0000,"[{""name"":""plastics"",""is_primary"":true}]"
2vt2Irq0siRshJy81o4hCQ_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
EB8ArbvGSfpJWL5NX-2mNQ_0000,"[{""name"":""accounting"",""is_primary"":true}]"
0P9a-wSipETaNCD-bsjANA_0000,[]
YS0JIv2mg2MjJmp67dwKQQ_0000,"[{""name"":""financial services"",""is_primary"":true}]"
mBA6nA87y2YSsKCm49wweQ_0000,"[{""name"":""medical practice"",""is_primary"":true}]"
CKlXYBDbFaCxmsR4uqGkoQ_0000,"[{""name"":""real estate"",""is_primary"":true}]"
Ifeg3gZT8VQ5Bdw7Neiw2w_0000,[]
0BVFRRmwS6Jzow1vWd6jgA_0000,"[{""name"":""financial services"",""is_primary"":true}]"
ii20ejBSBmNicJPWsnBdGQ_0000,"[{""name"":""law practice"",""is_primary"":true}]"
Q78WCKf69OreK6imh4UAvw_0000,"[{""name"":""real estate"",""is_primary"":true}]"
ijBRDpo6ILZ1YhMdV30ZUw_0000,"[{""name"":""performing arts"",""is_primary"":true}]"
um5SWLdye9o1yB9kw-CnSQ_0000,"[{""name"":""real estate"",""is_primary"":true}]"
r6Ab4AIAkwNL1KPIKRXxZA_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
Qb6DuryHragc1EyWJDdfSQ_0000,[]
LJKesBq1wZzMhhi6f3Y1XA_0000,[]
qnMjQpAcAgyE3ZdBI1tszA_0000,"[{""name"":""food production"",""is_primary"":true}]"
kBRRaU5cnLixhcYR8Jqo7Q_0000,"[{""name"":""government administration"",""is_primary"":true}]"
I-UgdqZTLCbmpG7IbzemoA_0000,"[{""name"":""medical practice"",""is_primary"":true}]"
trHLTVWNhxsjDLoHAcNdVg_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
YH05SaiNmqVDESvgkr5Zvg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
HgSnXAB2-CpKwOmcsrUkMQ_0000,"[{""name"":""insurance"",""is_primary"":true}]"
1IHymro1S1XYqSGzVFIeIw_0000,"[{""name"":""law practice"",""is_primary"":true}]"
XJkouGOafoZZshH7JGBN6Q_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
lQouJ1aJMbOu8WpFTfKpYw_0000,"[{""name"":""government administration"",""is_primary"":true}]"
tBDev038CRe3obK5dBgGmA_0000,"[{""name"":""computer software"",""is_primary"":true}]"
lXHbXh3wwN57wFn4iubiLA_0000,"[{""name"":""computer software"",""is_primary"":true}]"
0F17by2aQViYYhs39xge3Q_0000,[]
uI2H9XCVy2hCoohTsvggnQ_0000,"[{""name"":""consumer goods"",""is_primary"":true}]"
odu0BbWvH43EBspakNSHEw_0000,"[{""name"":""public relations and communications"",""is_primary"":true}]"
qIyP40ruiB8sEiBB0Y5obQ_0000,[]
'-BsGhVGAZH6RCNFW85ciOw_0000,"[{""name"":""education management"",""is_primary"":true}]"
AIZLBdMeoOS6IZJX8jt73A_0000,"[{""name"":""education management"",""is_primary"":true}]"
VV2mxUw3rKkUf5ZFjf8ILQ_0000,"[{""name"":""internet"",""is_primary"":true}]"
os1iYJsZCvsuosp2wXU3qQ_0000,"[{""name"":""publishing"",""is_primary"":true}]"
xPRqj1-IRE23wtJcRaQoKA_0000,"[{""name"":""medical practice"",""is_primary"":true}]"
mVJ5TBxj8vz6zC4knY8OQQ_0000,[]
XNSoL8Kh61wNV9Hha8ZcwA_0000,"[{""name"":""law practice"",""is_primary"":true}]"
yW4ZiF773AFwcaMCV1Zz5g_0000,"[{""name"":""accounting"",""is_primary"":true}]"
75wKc183vTYgk3O8slNG7A_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
XAGCXTVktIhRPEDR0nBR3w_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
kbDXCWA71ixdF0hDNgYGsQ_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
rXtUCVjl2yLo84ufSDlsvw_0000,"[{""name"":""public relations and communications"",""is_primary"":true}]"
mcHFN4PlQadI9lzs3XJGtA_0000,"[{""name"":""consumer goods"",""is_primary"":true}]"
GF2szreh5C1aVr9A9rpuWw_0000,"[{""name"":""investment management"",""is_primary"":true}]"
p3I0GCSSx21aqj-vZmJyrw_0000,[]
3voLYjP-3zq98L-bu5dHXQ_0000,"[{""name"":""banking"",""is_primary"":true}]"
B174bLz4a8uVkE6pLF0hgQ_0000,"[{""name"":""retail"",""is_primary"":true}]"
OWdzOFseQrpmptFzVln4-g_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
hONeqAlvH1WfRfhVV1J4gA_0000,"[{""name"":""accounting"",""is_primary"":true}]"
5eXqpjlRAPIp-QUSKIxUfg_0000,"[{""name"":""consumer electronics"",""is_primary"":true}]"
S5DYIBnANQB7B3Cyodf1FA_0000,"[{""name"":""banking"",""is_primary"":true}]"
jUkz7Qr1yzwqtxZleTSbmA_0000,"[{""name"":""writing and editing"",""is_primary"":true}]"
2XwEZQ4qBaLCmWkvFNK9Uw_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
3GYWivR70QaXWUezQcOVaQ_0000,"[{""name"":""human resources"",""is_primary"":true}]"
2wiZ8ONbhDRXfxc4k6A-RA_0000,"[{""name"":""consumer goods"",""is_primary"":true}]"
a1Q7PSgNBPtsrNuGUS6aUQ_0000,[]
GBWgsjGBUtaVaaRuq979Tg_0000,"[{""name"":""cosmetics"",""is_primary"":true}]"
57b7lzZgaj3qXplq4P0gzQ_0000,"[{""name"":""education management"",""is_primary"":true}]"
XfnBQ7tfRFGI1MeX9BIToQ_0000,"[{""name"":""leisure, travel, & tourism"",""is_primary"":true}]"
nGujDUK0QkY-COhkX2wkzQ_0000,"[{""name"":""investment management"",""is_primary"":true}]"
UyiDJDl61RhAluWAJ4773Q_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
Wpd-3nfe834zghI3TLlFdA_0000,"[{""name"":""design"",""is_primary"":true}]"
gf7qG2Jqq5WBkOjrXbRg3A_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
QQ5B-n3slc8PoQrsePcMLw_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
Ha1xnc2NqfbJghuP1zNa7g_0000,"[{""name"":""law practice"",""is_primary"":true}]"
ZPR273wXARDXz1BpNC5uvQ_0000,"[{""name"":""insurance"",""is_primary"":true}]"
CBQCUGCGy2LYb3FAqRochw_0000,"[{""name"":""medical practice"",""is_primary"":true}]"
iDEKwKuouVL0rtkxCygpYw_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
3dYTXJHS3dBDC2DA12NmMg_0000,"[{""name"":""banking"",""is_primary"":true}]"
Gi-R5mRHqGIGyxZxOvLZzw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
akYhigxLafj5B7M85OICdA_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
6Fo3WfEntOl5Bx7n3p35fA_0000,"[{""name"":""government administration"",""is_primary"":true}]"
4rfL3pwU6YljtlhiVugNlg_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
31qzU4EWswMSrDA4orpR2w_0000,[]
pcTmotz0kjYTvT2fnXrRcQ_0000,"[{""name"":""computer software"",""is_primary"":true}]"
H5DvF012eGGaWYFKOr97xg_0000,"[{""name"":""law practice"",""is_primary"":true}]"
Zfs-qfWGT7BTKtrBA4Me3A_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
8gj5836Mv96cFkHIvVgQgg_0000,"[{""name"":""mental health care"",""is_primary"":true}]"
a0M3geiGtovwpNFonnUTEg_0000,[]
Iy78iFvdJzGVMxEVJarWRQ_0000,"[{""name"":""music"",""is_primary"":true}]"
H4VDqkqS1tDQWaj8sjTRnA_0000,"[{""name"":""medical practice"",""is_primary"":true}]"
kSsBAywoY1pdwtPaOn9SqQ_0000,"[{""name"":""luxury goods & jewelry"",""is_primary"":true}]"
sRlsYDya6u3d307CrOkvcA_0000,"[{""name"":""graphic design"",""is_primary"":true}]"
7ENomBJsuuCJPCWy5VzLFg_0000,"[{""name"":""insurance"",""is_primary"":true}]"
BRbKi8alBaHR2MhdvutN0Q_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
kTfRcnaSC307zl44JE0M4Q_0000,"[{""name"":""higher education"",""is_primary"":true}]"
sTAV96BfQH4pQIfl-5BjeA_0000,"[{""name"":""fine art"",""is_primary"":true}]"
k8-9ZBFvfLLyPkmgpJ34-A_0000,"[{""name"":""retail"",""is_primary"":true}]"
JEmRZSBt4sBNv6NbRQqRgw_0000,"[{""name"":""electrical/electronic manufacturing"",""is_primary"":true}]"
w2vvVL0A3JdNDshnKZHMfA_0000,"[{""name"":""leisure, travel, & tourism"",""is_primary"":true}]"
RtETJyStPEL5pNC5M5OQHQ_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
lZBJc-GTn7CiM3vGH12mGA_0000,"[{""name"":""consumer electronics"",""is_primary"":true}]"
Zf-tx2Ya2IPFVj3zd1931g_0000,"[{""name"":""construction"",""is_primary"":true}]"
XF0lcKYRmebMtIGZ0d1a6g_0000,[]
jEWbIWNMrFsf6xMYvbMX8w_0000,"[{""name"":""investment management"",""is_primary"":true}]"
6yHqb1M9zZGcGuAlq2YcrQ_0000,[]
TxCGwKpwuGisNqrqQDStRg_0000,"[{""name"":""real estate"",""is_primary"":true}]"
c6VMbVZMV8f8MeExJvkD2A_0000,"[{""name"":""computer software"",""is_primary"":true}]"
s0Kq2Vzyn6WSS5aGZHJBFQ_0000,"[{""name"":""publishing"",""is_primary"":true}]"
yXdvx9lmKbeW1lRXEgRK-A_0000,"[{""name"":""education management"",""is_primary"":true}]"
z3g4NkbZNU4LHUgPQCIaHg_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
D1qqtIoIvh3hmB5nT-x4TA_0000,"[{""name"":""education management"",""is_primary"":true}]"
aBGyRavrTo1sApcP7AhnMQ_0000,[]
7mw8MY8lEo9riRSNZjvRlg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
nT-xBBFBwS2W2qsRra1etw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
tuYelrkmvmQvyi3VTpBcSA_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
JtagO0NS0KcNWEeYwyCs3w_0000,"[{""name"":""computer software"",""is_primary"":true}]"
3UUM38qDmq7UtRgOTejzkA_0000,"[{""name"":""real estate"",""is_primary"":true}]"
32LPkA-bKEalQ1uws4zuZQ_0000,"[{""name"":""law practice"",""is_primary"":true}]"
NMvrwVO-EEKCmNWa6X6k0w_0000,"[{""name"":""financial services"",""is_primary"":true}]"
WtCSuqciBw5rox1NJQIRTg_0000,"[{""name"":""accounting"",""is_primary"":true}]"
uL-Xllb-hFqWY-flGwnRkA_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
wXsk9PxpppkXyrK3dBpJMA_0000,[]
2ciIdiJqavHp0-ENhgWMwQ_0000,[]
ulw1vigrDXjf71ZCcsRb6A_0000,[]
IB5BeL4ayD08XkmtVQloKg_0000,"[{""name"":""retail"",""is_primary"":true}]"
Bt1hB6pLgUxl7r-QIv0JLg_0000,[]
5H6NbSu-SCpN7p0-A4Hppw_0000,"[{""name"":""real estate"",""is_primary"":true}]"
UzYNkjG8p2dwVp4yLft5wg_0000,"[{""name"":""veterinary"",""is_primary"":true}]"
Ds-4H2tyBsTFbRZ7w5-lOg_0000,[]
zSOEERBS9lu8LK8aYgJzWA_0000,"[{""name"":""oil & energy"",""is_primary"":true}]"
KlmamQIpWjG7u-Qs0NQ-HQ_0000,"[{""name"":""education management"",""is_primary"":true}]"
Ar9iWROYnKr9bqe9d67m2Q_0000,"[{""name"":""accounting"",""is_primary"":true}]"
MhAr7P0uNv1rpvkpYBjc7Q_0000,"[{""name"":""accounting"",""is_primary"":true}]"
fIJDv2WmyF5f9hUbm7hkgw_0000,[]
1PVa7r8UpbVGRmnMTUxQyg_0000,[]
3BxyDEkkWgss8J2-c95RKw_0000,"[{""name"":""research"",""is_primary"":true}]"
OAAv-eC5Tt-bDrAkcVvC8A_0000,"[{""name"":""computer & network security"",""is_primary"":true}]"
EDv6rpK1pIBJ3UJAYxhmQw_0000,[]
1hsU3QBsoR-fB9YvWZU70A_0000,[]
OR4rWayTUr3WsBXTy3-etw_0000,"[{""name"":""retail"",""is_primary"":true}]"
pAI0HfJRWQR2OtBk6EyTmA_0000,"[{""name"":""law practice"",""is_primary"":true}]"
zBlkmGM0dk4PPlyRevXiqg_0000,[]
9oD6kTJfD9iBuuYmYLWVNg_0000,"[{""name"":""law practice"",""is_primary"":true}]"
eqY1BY4mAQaBEcMS94QlHg_0000,"[{""name"":""law practice"",""is_primary"":true}]"
iGIWUvLSjNx2kAey78Czeg_0000,"[{""name"":""environmental services"",""is_primary"":true}]"
7ukDh8LS2tyEe0Smg28hmQ_0000,"[{""name"":""higher education"",""is_primary"":true}]"
HNLD5kjNMFe3FLwf5kiI0w_0000,"[{""name"":""investment management"",""is_primary"":true}]"
E08e2FDkjKJUnNzisZ5H7A_0000,"[{""name"":""law practice"",""is_primary"":true}]"
6PnuvIbnmeIXva1vR9UvhQ_0000,[]
7NlBQOo0PCbE0bwCfhmHBA_0000,"[{""name"":""banking"",""is_primary"":true}]"
NXnW1Aftx1g8upNucBkX0Q_0000,"[{""name"":""banking"",""is_primary"":true}]"
UW5fZmsE14LHpB9t4LG1Bw_0000,"[{""name"":""banking"",""is_primary"":true}]"
chu7kqDF3OkuqgjdIBWwww_0000,"[{""name"":""design"",""is_primary"":true}]"
yahqTDMBiAmeLPkmA9rE8Q_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
eHBr0uRFgjUdpB0DZzKZdQ_0000,"[{""name"":""restaurants"",""is_primary"":true}]"
wKkfbctcQ0OFcyaj16nuBg_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
E7YD7WaukvV7RZGxZI9QBA_0000,[]
wmBUXQLCHxHBzdFBBgmvDA_0000,"[{""name"":""architecture & planning"",""is_primary"":true}]"
9dBZ29x9Wy3TLnO805fPGA_0000,"[{""name"":""architecture & planning"",""is_primary"":true}]"
aBpkuHbxfhAxKPPBoBVzMw_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
EgkcB7tK6gRaVoiv2bu3yQ_0000,"[{""name"":""consumer electronics"",""is_primary"":true}]"
gNXWKa2tjleBx8QwlY0Awg_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
lsBIYR5MpOBq7hQ4AukkNg_0000,"[{""name"":""publishing"",""is_primary"":true}]"
CmmqPigA0R05UhQR4M4h4w_0000,"[{""name"":""law practice"",""is_primary"":true}]"
ol16-oYDyIDl7cyrnMnzpA_0000,"[{""name"":""civil engineering"",""is_primary"":true}]"
9967cdki38DFU0sKGq4aiw_0000,[]
41DJipwhgnfv5v4gIHWHiA_0000,[]
iAjqNVHsjprwz1hQBrP3mQ_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
1dqN1fkfUJVc3e15rw3ZZA_0000,[]
EGe5rtfZrxyvzdaAXiaI4g_0000,[]
lCakjXPkY9gX7pQoBOV8yg_0000,"[{""name"":""retail"",""is_primary"":true}]"
xEDKzBm5F4rEZS0YAteO7A_0000,"[{""name"":""law practice"",""is_primary"":true}]"
9vDuI3wUulxcffwx1MuORg_0000,[]
EVVSveJtG6gHJAXmghwE7g_0000,"[{""name"":""warehousing"",""is_primary"":true}]"
iOBoUBOjdVMdVjUtv3u5yQ_0000,"[{""name"":""arts and crafts"",""is_primary"":true}]"
EXsoS3sgMa31-WtnrGcXtg_0000,"[{""name"":""law practice"",""is_primary"":true}]"
dlBPazAnc0BpX6Z8iq75mw_0000,"[{""name"":""oil & energy"",""is_primary"":true}]"
OF0K62dzXw25S4ocA--eHw_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
VT5D8B3-xcNM-BJi9pBrsQ_0000,"[{""name"":""accounting"",""is_primary"":true}]"
IRSzNF7wmf0pqBr6mbts4Q_0000,"[{""name"":""financial services"",""is_primary"":true}]"
gDpvTRLE37qhsQvKFtQF7Q_0000,"[{""name"":""real estate"",""is_primary"":true}]"
bXsuIuXLr7sy7EtLLPnKrQ_0000,[]
Gfk4H9BRUjmxtNir8rcQ1A_0000,"[{""name"":""human resources"",""is_primary"":true}]"
VSXvuiFVWDTnkicdfNVEKQ_0000,"[{""name"":""health, wellness and fitness"",""is_primary"":true}]"
nm-MPhW-vR6Ul8u4S1KueQ_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
G6t7P1vWMknJQOehFH6iZA_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
zcDI7gVq10WWYmDj-KDTYA_0000,"[{""name"":""education management"",""is_primary"":true}]"
Twkscy4LDoCfDXZKVH3Pcw_0000,"[{""name"":""design"",""is_primary"":true}]"
9sWsw45EEdgDhXxAFzxUHg_0000,[]
ghl9ySXp-jBbCCCjBd9U8g_0000,[]
2YFxkzkRixsSRnzvhIltTA_0000,[]
U8BEf7bfmkqyxiNRyBLgzA_0000,"[{""name"":""computer software"",""is_primary"":true}]"
QRPqG89FyOoYqmUcgjggNA_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
6YmBl2ODsaVtNJFoWavlZw_0000,[]
QPszQ9PN0drb8VcSihLZpw_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
Ddo1tIVV9UApbVQ7QTuhtQ_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
SW5iSY7Gwzm9sIU11hxhUQ_0000,"[{""name"":""human resources"",""is_primary"":true}]"
9cVxlpt65noUuq14hs1ycQ_0000,[]
LlE60YYESIw3xqbjinBtLA_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
GhrhrTD5tAuq5mWMyfQj0Q_0000,"[{""name"":""media production"",""is_primary"":true}]"
cZUl-YcBrwT6B2WTZAbZZw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
IvOUu8bwhRVJtB1HfyyL5w_0000,"[{""name"":""logistics and supply chain"",""is_primary"":true}]"
l3Ehn67EfBfxAABu5J4Upw_0000,"[{""name"":""photography"",""is_primary"":true}]"
d4x6Vs9yUsPAtzsWs7my8A_0000,"[{""name"":""law practice"",""is_primary"":true}]"
UR8VfyshH-lLN4cDsT225Q_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
'-KLIgqklAIW3BhkzGvPINg_0000,[]
zJreNP2tX9sTm82Kn77-aA_0000,"[{""name"":""luxury goods & jewelry"",""is_primary"":true}]"
YJl8aNQHJSvp44iPVqsERA_0000,"[{""name"":""non-profit organization management"",""is_primary"":true}]"
89t2cB5GqM0pkYsJq3z3Cg_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
'-UsQnhBYE2dAdsndendUhA_0000,"[{""name"":""construction"",""is_primary"":true}]"
NMvTFr5t4Wa7RsSAUnb4Ew_0000,[]
7usNRiwOd2ROIaCMLjSi-A_0000,"[{""name"":""broadcast media"",""is_primary"":true}]"
J7rVxvYVWtChiui8sL7ANQ_0000,"[{""name"":""insurance"",""is_primary"":true}]"
xHCyhayACflrrl99aHbkLQ_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
HmKoyYga0Y60ZDk0Af8hog_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
Arv9cVFF91p1f-ph0hQwpg_0000,"[{""name"":""internet"",""is_primary"":true}]"
NC-JviWxyNVhMisMdSjWRw_0000,"[{""name"":""insurance"",""is_primary"":true}]"
57MrDJ6ENbmaTg2zQg6w5Q_0000,"[{""name"":""executive office"",""is_primary"":true}]"
NpbFCsXTAsDBB3SEZK9oaA_0000,"[{""name"":""publishing"",""is_primary"":true}]"
uWtbcAkKOYz-HnXpHT9Jkw_0000,"[{""name"":""investment management"",""is_primary"":true}]"
9f4Ec1na6Dcd318awn77mw_0000,"[{""name"":""consumer goods"",""is_primary"":true}]"
5YvZdlBP5CCBPrhXkpE4Bw_0000,"[{""name"":""accounting"",""is_primary"":true}]"
1RjV8lyYZjCqWyBWaA6n2g_0000,"[{""name"":""insurance"",""is_primary"":true}]"
ZiOIRl4-OdFBw1E4q83j6g_0000,"[{""name"":""research"",""is_primary"":true}]"
Iykj3pWU43fS5dGvldfMtQ_0000,[]
wtWwHrIJCS-762jTw70Wfg_0000,"[{""name"":""construction"",""is_primary"":true}]"
